0,45,90,135,180,225,270,315
0.0000,2.6042,1.1371,1.0312,0.4912,4.3289,1.9001,1.0300
2.6042,0.0000,1.3833,0.8910,3.3775,4.8130,2.4835,1.2104
1.1371,1.3833,0.0000,0.6218,1.5841,3.9797,1.4923,0.4753
1.0312,0.8910,0.6218,0.0000,1.5560,3.4401,1.1730,0.4539
0.4912,3.3775,1.5841,1.5560,0.0000,3.6380,1.6598,1.4847
4.3289,4.8130,3.9797,3.4401,3.6380,0.0000,3.8232,2.9563
1.9001,2.4835,1.4923,1.1730,1.6598,3.8232,0.0000,1.7081
1.0300,1.2104,0.4753,0.4539,1.4847,2.9563,1.7081,0.0000
