0,45,90,135,180,225,270,315
0.0000,9.9522,10.2321,16.4191,11.8078,10.3176,14.3569,8.3910
9.9522,0.0000,17.9134,25.6473,26.1293,17.4673,19.2828,10.9977
10.2321,17.9134,0.0000,14.9421,11.9394,9.6758,10.2108,6.8167
16.4191,25.6473,14.9421,0.0000,18.9973,20.7316,16.9517,12.1649
11.8078,26.1293,11.9394,18.9973,0.0000,9.9538,15.3524,10.6700
10.3176,17.4673,9.6758,20.7316,9.9538,0.0000,7.4242,8.5155
14.3569,19.2828,10.2108,16.9517,15.3524,7.4242,0.0000,8.9100
8.3910,10.9977,6.8167,12.1649,10.6700,8.5155,8.9100,0.0000
