0,45,90,135,180,225,270,315
0.0000,38.6345,20.4759,16.3412,24.5750,28.4829,29.4601,36.9633
38.6345,0.0000,58.1842,48.4499,38.1992,32.8624,43.6238,35.4269
20.4759,58.1842,0.0000,21.3565,44.6589,23.9262,23.8473,45.6091
16.3412,48.4499,21.3565,0.0000,38.6894,29.3324,25.8500,36.1650
24.5750,38.1992,44.6589,38.6894,0.0000,38.3315,50.2641,50.6807
28.4829,32.8624,23.9262,29.3324,38.3315,0.0000,20.7935,22.5840
29.4601,43.6238,23.8473,25.8500,50.2641,20.7935,0.0000,26.7884
36.9633,35.4269,45.6091,36.1650,50.6807,22.5840,26.7884,0.0000
