0,45,90,135,180,225,270,315
0.0000,10.0780,7.4784,7.4020,13.4085,12.7358,14.4278,5.9000
10.0780,0.0000,8.0466,11.8185,20.0174,11.7326,20.8875,11.0380
7.4784,8.0466,0.0000,12.8264,10.1815,6.2531,12.3602,5.3733
7.4020,11.8185,12.8264,0.0000,20.7802,18.6790,18.4761,7.2515
13.4085,20.0174,10.1815,20.7802,0.0000,19.8402,21.0952,14.3665
12.7358,11.7326,6.2531,18.6790,19.8402,0.0000,17.5821,11.6218
14.4278,20.8875,12.3602,18.4761,21.0952,17.5821,0.0000,13.6838
5.9000,11.0380,5.3733,7.2515,14.3665,11.6218,13.6838,0.0000
