0,45,90,135,180,225,270,315
0.0000,1.7733,1.6400,1.4169,3.2448,0.8829,5.3449,4.7049
1.7733,0.0000,1.8115,1.4789,3.5692,1.9171,5.0076,3.8215
1.6400,1.8115,0.0000,0.9939,1.6442,1.0945,4.2990,3.2914
1.4169,1.4789,0.9939,0.0000,1.9999,1.7648,3.7743,3.2908
3.2448,3.5692,1.6442,1.9999,0.0000,3.1481,4.1141,3.2294
0.8829,1.9171,1.0945,1.7648,3.1481,0.0000,4.4329,4.7678
5.3449,5.0076,4.2990,3.7743,4.1141,4.4329,0.0000,4.8534
4.7049,3.8215,3.2914,3.2908,3.2294,4.7678,4.8534,0.0000
