0,45,90,135,180,225,270,315
0.0000,20.3672,17.0189,5.2095,44.6047,35.5174,23.8932,17.6334
20.3672,0.0000,16.8998,21.5866,41.4115,47.2206,26.3238,39.3929
17.0189,16.8998,0.0000,14.4000,22.2102,41.1270,16.6837,24.5402
5.2095,21.5866,14.4000,0.0000,45.2397,50.4374,20.0570,23.8713
44.6047,41.4115,22.2102,45.2397,0.0000,56.9222,23.6883,37.0308
35.5174,47.2206,41.1270,50.4374,56.9222,0.0000,65.0150,33.4124
23.8932,26.3238,16.6837,20.0570,23.6883,65.0150,0.0000,32.5684
17.6334,39.3929,24.5402,23.8713,37.0308,33.4124,32.5684,0.0000
