0,45,90,135,180,225,270,315
0.0000,0.5146,0.4453,0.6432,1.0534,4.0452,0.9230,1.6414
0.5146,0.0000,0.6289,0.6930,0.8384,4.7590,0.8928,1.8174
0.4453,0.6289,0.0000,1.1124,1.1567,3.5230,0.7354,1.5954
0.6432,0.6930,1.1124,0.0000,0.6313,4.7115,1.5499,1.2794
1.0534,0.8384,1.1567,0.6313,0.0000,3.8418,1.6378,1.2283
4.0452,4.7590,3.5230,4.7115,3.8418,0.0000,5.2264,5.9084
0.9230,0.8928,0.7354,1.5499,1.6378,5.2264,0.0000,2.3241
1.6414,1.8174,1.5954,1.2794,1.2283,5.9084,2.3241,0.0000
