0,0.7854,1.5708,2.3562,3.1416,3.9270,4.7124,5.4978
0.0000,0.0922,0.0948,0.0679,0.0921,0.1066,0.0915,0.1622
0.0922,0.0000,0.0455,0.1362,0.0825,0.0663,0.0834,0.1054
0.0948,0.0455,0.0000,0.0787,0.0807,0.0583,0.0513,0.0861
0.0679,0.1362,0.0787,0.0000,0.0766,0.1285,0.0813,0.1264
0.0921,0.0825,0.0807,0.0766,0.0000,0.1474,0.1272,0.0845
0.1066,0.0663,0.0583,0.1285,0.1474,0.0000,0.0372,0.1321
0.0915,0.0834,0.0513,0.0813,0.1272,0.0372,0.0000,0.1246
0.1622,0.1054,0.0861,0.1264,0.0845,0.1321,0.1246,0.0000
