0,0.7854,1.5708,2.3562,3.1416,3.9270,4.7124,5.4978
0.0000,0.2024,0.3257,0.4176,0.2237,0.2533,0.2279,0.3381
0.2024,0.0000,0.4452,0.4431,0.3368,0.4042,0.3262,0.2793
0.3257,0.4452,0.0000,1.1753,0.2099,0.1662,0.3944,0.4508
0.4176,0.4431,1.1753,0.0000,0.7923,1.0167,0.8968,0.8266
0.2237,0.3368,0.2099,0.7923,0.0000,0.3832,0.3090,0.4282
0.2533,0.4042,0.1662,1.0167,0.3832,0.0000,0.4050,0.6381
0.2279,0.3262,0.3944,0.8968,0.3090,0.4050,0.0000,0.3374
0.3381,0.2793,0.4508,0.8266,0.4282,0.6381,0.3374,0.0000
