onset	duration	trial_type
26.9478979	1	redCue
123.2772801	1	redCue
162.889053	1	redCue
199.0034639	1	redCue
218.438721	1	redCue
241.0184545	1	redCue
263.4000866	1	redCue
323.0597347	1	redCue
339.0283111	1	redCue
