0,0.7854,1.5708,2.3562,3.1416,3.9270,4.7124,5.4978
0.0000,0.1853,0.1090,0.1528,0.2387,0.1595,0.1641,0.2081
0.1853,0.0000,0.1249,0.1933,0.5861,0.0993,0.5266,0.4814
0.1090,0.1249,0.0000,0.2595,0.3637,0.1635,0.3686,0.2433
0.1528,0.1933,0.2595,0.0000,0.4686,0.1944,0.2632,0.5609
0.2387,0.5861,0.3637,0.4686,0.0000,0.5352,0.2858,0.2022
0.1595,0.0993,0.1635,0.1944,0.5352,0.0000,0.4998,0.4848
0.1641,0.5266,0.3686,0.2632,0.2858,0.4998,0.0000,0.3392
0.2081,0.4814,0.2433,0.5609,0.2022,0.4848,0.3392,0.0000
