0,0.7854,1.5708,2.3562,3.1416,3.9270,4.7124
0.0000,1.6587,12.5755,1.5306,13.7039,2.5183,4.0221
1.6587,0.0000,12.6245,2.2887,13.2689,3.8184,5.0294
12.5755,12.6245,0.0000,10.3553,5.4772,16.4837,6.3022
1.5306,2.2887,10.3553,0.0000,8.7353,3.8567,3.4351
13.7039,13.2689,5.4772,8.7353,0.0000,17.5554,9.3625
2.5183,3.8184,16.4837,3.8567,17.5554,0.0000,6.4411
4.0221,5.0294,6.3022,3.4351,9.3625,6.4411,0.0000
