0,0.7854,1.5708,2.3562,3.1416,3.9270,4.7124,5.4978
0.0000,0.4453,0.7769,0.9570,1.1595,0.5459,2.8383,0.8868
0.4453,0.0000,0.5387,1.9902,0.8553,1.1793,1.4723,1.4339
0.7769,0.5387,0.0000,1.8966,0.3143,1.0526,1.8958,1.0991
0.9570,1.9902,1.8966,0.0000,1.9044,0.7472,5.6178,1.3787
1.1595,0.8553,0.3143,1.9044,0.0000,0.9542,2.2331,1.1049
0.5459,1.1793,1.0526,0.7472,0.9542,0.0000,4.0226,0.6350
2.8383,1.4723,1.8958,5.6178,2.2331,4.0226,0.0000,4.5104
0.8868,1.4339,1.0991,1.3787,1.1049,0.6350,4.5104,0.0000
