0,0.7854,1.5708,2.3562,3.1416,3.9270,4.7124
0.0000,0.7419,0.3507,1.7433,0.1620,0.2742,0.4561
0.7419,0.0000,1.3565,0.7133,1.1183,0.4222,0.1888
0.3507,1.3565,0.0000,2.8406,0.3820,0.8046,1.0487
1.7433,0.7133,2.8406,0.0000,2.3861,0.9296,0.6362
0.1620,1.1183,0.3820,2.3861,0.0000,0.5386,0.7964
0.2742,0.4222,0.8046,0.9296,0.5386,0.0000,0.1065
0.4561,0.1888,1.0487,0.6362,0.7964,0.1065,0.0000
