0,0.7854,1.5708,2.3562,3.1416,3.9270,4.7124,5.4978
0.0000,0.1488,0.4632,0.7272,0.6527,1.3154,1.3709,1.2334
0.1488,0.0000,0.6503,0.3400,0.4966,1.1599,1.7144,1.3423
0.4632,0.6503,0.0000,1.3477,0.7397,1.5443,0.9702,1.5501
0.7272,0.3400,1.3477,0.0000,1.1421,2.4209,2.0626,1.0113
0.6527,0.4966,0.7397,1.1421,0.0000,0.6801,1.9488,2.6064
1.3154,1.1599,1.5443,2.4209,0.6801,0.0000,3.7657,4.6077
1.3709,1.7144,0.9702,2.0626,1.9488,3.7657,0.0000,0.8727
1.2334,1.3423,1.5501,1.0113,2.6064,4.6077,0.8727,0.0000
