0,0.7854,1.5708,2.3562,3.1416,3.9270,4.7124,5.4978
0.0000,0.1418,0.0766,0.0367,0.0832,0.1518,0.0528,0.0687
0.1418,0.0000,0.2562,0.2160,0.3791,0.5184,0.2718,0.2783
0.0766,0.2562,0.0000,0.0795,0.0724,0.1519,0.1267,0.0334
0.0367,0.2160,0.0795,0.0000,0.0647,0.1220,0.0642,0.0773
0.0832,0.3791,0.0724,0.0647,0.0000,0.0465,0.0890,0.0636
0.1518,0.5184,0.1519,0.1220,0.0465,0.0000,0.1163,0.1333
0.0528,0.2718,0.1267,0.0642,0.0890,0.1163,0.0000,0.0773
0.0687,0.2783,0.0334,0.0773,0.0636,0.1333,0.0773,0.0000
