0,0.7854,1.5708,2.3562,3.1416,3.9270,4.7124,5.4978
0.0000,1.0637,1.6085,6.5383,2.7886,1.2644,3.5213,10.7038
1.0637,0.0000,2.4647,7.4680,3.5957,2.3873,4.8667,9.3985
1.6085,2.4647,0.0000,9.4442,2.5289,0.6442,5.0199,14.6626
6.5383,7.4680,9.4442,0.0000,4.9945,7.6535,4.8929,12.6827
2.7886,3.5957,2.5289,4.9945,0.0000,1.9257,2.3397,14.4962
1.2644,2.3873,0.6442,7.6535,1.9257,0.0000,4.8298,12.6887
3.5213,4.8667,5.0199,4.8929,2.3397,4.8298,0.0000,19.2550
10.7038,9.3985,14.6626,12.6827,14.4962,12.6887,19.2550,0.0000
